"","brod_1","brod_2","brod_3","brod_4","brod_5","hesse_1","hesse_2","hesse_3","hesse_4","hesse_5","kafka_1","kafka_2","kafka_3","kafka_4","kafka_5","leppin_1","leppin_2","leppin_3","leppin_4","leppin_5","mann_1","mann_2","mann_3","mann_4","mann_5","meyrink_1","meyrink_2","meyrink_3","meyrink_4","meyrink_5","musil_1","musil_2","musil_3","musil_4","musil_5","rilke_1","rilke_2","rilke_3","rilke_4","rilke_5","schnitzler_1","schnitzler_2","schnitzler_3","schnitzler_4","schnitzler_5","werfel_1","werfel_2","werfel_3","werfel_4","werfel_5","zweig_1","zweig_2","zweig_3","zweig_4","zweig_5"
"leppin_1",1.07089279086031,1.04831924624334,1.05934655961876,1.03062245852219,1.05923464334364,1.09361438745221,1.05990276722442,1.11747437106184,1.04968163835601,1.09646809458119,1.07930600087813,1.12314191610006,1.12926919008303,1.10036394592285,1.12039200713156,0,0.619831419829309,0.635215343143433,0.583643573889884,0.600395326332994,0.941158632362272,0.977609767740046,0.952013639074559,0.947369072318964,0.971581092692009,0.989468249916813,0.976084394543845,0.985614193421121,1.00200387084289,1.00041110305314,1.03078366400792,1.02365167735244,1.05702876211035,1.06882691938389,0.982965257880527,0.985661310375729,1.03063109536945,0.973469011306487,1.01505293632639,1.00474728234767,0.977126969569607,1.01592466780629,1.01998998375328,0.99918080730421,0.99273246262854,0.97924960590362,0.996885960965963,0.994423135546008,0.955018015119841,0.964968660791592,0.938278495228551,0.964254447288461,0.972310802204057,0.984403056376903,1.00737526461786
"leppin_2",1.0908021445884,1.05120660852145,1.04780704685966,1.05145341893212,1.07598190791172,1.07605900672133,1.04931556478245,1.07606666015953,1.05683194243469,1.05427215027948,1.09255160433157,1.09738144377333,1.13029600400988,1.09517166402872,1.08904418589269,0.619831419829309,0,0.600381872807679,0.612461268369838,0.637055391345909,0.929143659568495,0.997980827873357,0.963015454899536,0.958595164506255,0.985064601750542,0.999724697417218,0.986288884104737,1.03739487014637,1.01217235311581,1.0415292202315,1.01559990655739,1.00628495197994,1.02782530902008,1.05890265677475,0.998102609719827,0.990717314060902,1.05714788607688,1.01593583167307,1.03601364006863,0.995105301847995,0.981480839904763,1.02203625068808,1.0334643958772,1.03659979498444,1.02957550788978,0.979569558042334,1.00980019502058,0.984677901629431,0.973503088751198,0.96799606543398,0.971611936063279,0.972512930307969,0.987316567123692,0.978805696181436,0.991341686862757
"leppin_3",1.08305966255216,1.09014592000661,1.0509164047468,1.05407164446882,1.06955131031237,1.08210642220144,1.03896617972671,1.0945627531427,1.03798131228271,1.07369109712134,1.10532920971279,1.09898785764608,1.14518035833279,1.0928145122858,1.09324673078333,0.635215343143433,0.600381872807679,0,0.631051392131311,0.629673778459224,0.923487255806283,0.966063405262167,0.954802978010428,0.938362986641554,0.980401688339228,0.984625985383256,0.977820626559283,1.01466630106456,1.01093423236276,1.03546645271712,1.04185446347986,0.98157076986903,1.05650983335278,1.07356776184526,1.02764873206206,0.999087454474967,1.04506081887988,1.01999029289606,1.03364025408214,0.974190720012011,0.97856094528718,1.06255720668168,1.03617591609209,1.03634088580393,1.02751113149864,1.01547484776343,1.03180297931046,1.02441778449668,1.03229044294744,1.00215277538087,0.975992218915301,0.993341116439531,0.959461706074578,0.990717785552528,0.959544222923239
"leppin_4",1.06708164257428,1.07102275306601,1.00258787713875,1.04340140567764,1.03371409889026,1.11506431910717,1.04697738283672,1.11427802547155,1.0510139425864,1.06424860658012,1.0706320057697,1.09949917321823,1.13982832333478,1.07727542574661,1.10778571029893,0.583643573889884,0.612461268369838,0.631051392131311,0,0.651603948703967,0.926125237743929,0.965428083161193,0.959665770091433,0.952208583388618,1.01081070669315,0.992780080158072,0.97028706863951,1.04232817444078,0.983393694187099,1.01169947120262,1.04116145323291,1.00833783692239,1.04742289081392,1.0504035650431,0.984870446562907,0.98114896431757,1.03562504879302,0.988269139881201,1.03811796533328,0.990418671471384,0.953477347419627,1.00635652183388,1.01577265485374,0.979155992322368,0.99492648825953,0.973969358709331,1.00352055889855,0.993365707726585,0.996514327429745,0.985662463630479,0.979566124288902,0.942091455179574,0.980692435466221,0.978051648628754,1.00448522902725
"leppin_5",1.08000706340898,1.08624067494335,1.06507344190146,1.06603519431702,1.07972575086643,1.07952912643538,1.06081386521918,1.09726055999116,1.08031026103968,1.05309282878381,1.1039897391983,1.12310752091161,1.11433508869021,1.09164943747309,1.10063188488227,0.600395326332994,0.637055391345909,0.629673778459224,0.651603948703967,0,0.95312010683097,0.995632655084532,0.992974884789266,0.982970955180233,0.982140124191988,0.993936106617293,1.02272696964356,1.0314451655101,1.02743391357511,1.01428906348434,1.02770888042273,1.0002178811492,1.05607720260603,1.03447227876376,1.03339529239152,1.0062413998226,1.04830972589996,1.04949746358142,1.02929294160034,1.01318027856527,0.979957551012825,1.05742718465321,1.04538182286792,1.02336680993173,1.0297026259744,0.97855214352854,0.983464450508278,1.00077483992068,0.975811475356108,0.973001687157978,0.961175953921895,0.956976004094283,0.985919694669597,0.957904251281414,0.985792390685687
"mann_1",0.965766475169624,0.916073197097673,0.934074828316968,0.938519454516503,0.912903868789246,1.00448262598154,0.998152810792319,0.995743527913687,0.967198404887754,0.99667102827652,1.00957245272289,0.937812519604398,0.997226641960886,0.951118541171831,0.966425652984974,0.941158632362272,0.929143659568495,0.923487255806283,0.926125237743929,0.95312010683097,0,0.789122247916826,0.767734902988661,0.758760166975259,0.762290071065479,0.949635815028409,0.983668022827975,0.945003581410537,0.963564092640493,0.99236176949518,0.975953490587992,0.931053665777967,0.975853109956504,0.920655626608524,0.943559106263012,0.959953835181729,1.0098325841284,0.951292069557786,0.991266732453335,0.985844263356285,0.924992359044773,0.976069371713513,0.951874473405388,0.981521529463803,0.942879356235608,0.956645592229754,0.976324674207956,0.983652666445048,0.997456309819621,0.9875680699344,1.02420814759457,1.00951620332802,1.05215809324192,1.034262416444,1.01485769791427
"mann_2",0.967534937429621,0.961988408123426,0.97353540618503,0.980574982093692,0.931012619775105,1.02693797176374,1.00979452679883,1.00874059716108,1.02575638092048,1.01047099931033,0.984740964868121,0.963293103413965,1.01114199367541,0.972938426925026,1.00294543492688,0.977609767740046,0.997980827873357,0.966063405262167,0.965428083161193,0.995632655084532,0.789122247916826,0,0.766681295791679,0.777017094534118,0.758500249495786,0.988138950503655,1.01397233515847,1.01406165937252,0.977016998852985,1.00916469580536,0.965903160919059,0.971700315571295,0.992880167009844,0.96241590876692,0.961513817766269,0.97707205228328,1.01069705183456,0.992185972712744,1.0125318019908,0.986188641406983,0.941908525677237,0.997584773183922,0.971560263144017,0.989461410423677,0.971903067055998,0.983321920647124,1.02675923844975,1.0056020668308,0.975892774301384,0.96645707838222,1.04357362566148,1.0697863470446,1.08803739921221,1.09453779038502,1.08379737595561
"mann_3",1.00760400216953,0.962106777911649,0.945472640905339,0.969641504447163,0.934307106704846,1.0244171887456,0.996957104187464,1.03921250917208,0.962988178220049,0.996508680775895,0.951018848227891,0.962622266557978,0.974520563608586,0.9842199610155,0.992921841389234,0.952013639074559,0.963015454899536,0.954802978010428,0.959665770091433,0.992974884789266,0.767734902988661,0.766681295791679,0,0.794734070004543,0.786145892144011,0.986987312916953,0.986935084018623,0.967845682366259,0.972169617863404,0.97829795212904,0.990039421807627,0.954290217007674,0.973004771846278,0.968217746677747,0.953661250557957,0.994117457510498,1.04852318484123,0.961154033247188,0.993978160660026,0.986307407569623,0.906046789517729,1.00078403105064,0.944715059468247,0.999288939898605,0.976405066197156,1.02084659027944,1.03220545720739,1.01667627115563,1.0133658027206,0.994330762024221,1.03205923410313,1.04909774711526,1.04757730643163,1.09873158611301,1.0723548551549
"mann_4",0.96850302277913,0.92647123250117,0.923333570106122,0.936807766310325,0.936593135048103,1.05019893175235,0.982072143748289,1.03129462689749,0.978604706790729,1.01293430147803,0.947763767006842,0.952718498155957,0.99980666631923,0.962607888645993,0.973431921463623,0.947369072318964,0.958595164506255,0.938362986641554,0.952208583388618,0.982970955180233,0.758760166975259,0.777017094534118,0.794734070004543,0,0.79400586581852,0.943469404422289,0.989081105851213,0.949057977068382,0.956935405461692,0.933990767650775,0.927337475728896,0.919227674656331,0.969795005670347,0.94869236924713,0.926293032910129,0.933098317593762,0.999071054939463,0.970782610688421,0.976597857089983,0.960898222453799,0.958013780652765,1.02617171331069,0.968029298594536,1.00873271372119,0.987732415297535,1.01078070774449,0.984151748719621,0.999000571972257,1.00532508019143,1.00009697408558,1.03164558847252,1.03641099346137,1.05423841720896,1.01690001205714,1.0745869684185
"mann_5",0.932852088401267,0.898252505771388,0.911475416373725,0.959376900116336,0.911037230345952,1.01866353228065,0.98612269046599,1.0032687585938,0.967445451682522,0.999611400153257,0.9640295006352,0.98471773920879,0.970938581745486,0.978677335433015,0.948929529322914,0.971581092692009,0.985064601750542,0.980401688339228,1.01081070669315,0.982140124191988,0.762290071065479,0.758500249495786,0.786145892144011,0.79400586581852,0,0.963722332953772,1.03312264864624,0.976009942936994,0.991072103017788,0.988719538922533,0.934784105903495,0.942866232762792,0.964718494216326,0.965126391847986,0.92576169070101,0.991585882266404,0.99292467031087,0.966676377414181,0.969311304021371,0.980419809360234,0.898637413032633,0.99235189490547,0.997647702208514,0.992721297437726,0.959257928371038,1.01453994159459,1.01388954014905,0.982460848453567,0.978413646308042,0.987342866796174,1.02037978207701,1.0290172474342,1.05502320605336,1.07708471725844,1.09482078522802
"meyrink_1",0.996520712793582,1.0182025323291,0.982798433118148,0.976347358097315,0.980453503839791,1.0399571610498,0.993585064205571,1.05070433050272,1.00555718197213,1.00327752068759,0.987684675539138,1.00444352632511,0.996316631556466,1.0067167436282,1.00427898406912,0.989468249916813,0.999724697417218,0.984625985383256,0.992780080158072,0.993936106617293,0.949635815028409,0.988138950503655,0.986987312916953,0.943469404422289,0.963722332953772,0,0.803832239450215,0.832218898082972,0.808858576204565,0.807057228758576,0.986422561667517,0.997232806047592,1.02367133070223,1.00239488465283,1.01414464222463,0.945473215181606,0.976348338151665,0.941103891840114,0.999237279453194,0.937518497430285,1.0132175903376,1.07232980761899,1.07207124204086,1.05312979254416,1.02138438210962,0.971212899827524,0.966495608203822,0.971664688452454,0.962264327486575,0.949982536936488,1.06912521953022,1.02553806803756,1.10746296718214,1.10078190007655,1.055532371921
"meyrink_2",1.0042274491503,1.00925038763008,1.01804360384165,1.006292293908,1.04059720144167,1.0345051172052,1.03443261480994,1.06541140639037,1.00932247572742,1.04259579445334,1.0300402595065,1.034700142675,1.04834744580157,1.00018228461973,1.00560703575506,0.976084394543845,0.986288884104737,0.977820626559283,0.97028706863951,1.02272696964356,0.983668022827975,1.01397233515847,0.986935084018623,0.989081105851213,1.03312264864624,0.803832239450215,0,0.822242222963137,0.795915777183071,0.804533386880171,0.999688296269208,0.977983925801394,1.02958226606728,1.04027436088158,1.03104751310245,0.987191925819535,0.99983983398842,0.9770496389416,0.983537860476606,0.963488287053326,1.0122369442043,1.09154316469303,1.05957778465644,1.07344844871778,1.03976670129325,1.03231778934073,1.00424535796222,0.9959801572895,0.970042550923703,0.993873328249708,1.05617991557759,1.05556013982759,1.06696572769324,1.09407210471164,1.04387092798631
"meyrink_3",1.01755860653951,1.06513207751013,1.01528595605205,1.01246702149423,0.993224472661793,1.07716660499624,1.0388705445679,1.0373268490006,1.04482961943034,1.01767255810244,1.04362519580541,1.04090041835057,1.06384435319487,0.999187185042511,1.03285683873843,0.985614193421121,1.03739487014637,1.01466630106456,1.04232817444078,1.0314451655101,0.945003581410537,1.01406165937252,0.967845682366259,0.949057977068382,0.976009942936994,0.832218898082972,0.822242222963137,0,0.806049794768303,0.7895908110022,0.982177843557092,0.997452704981909,1.08288114942669,1.0592748974089,1.02945287687948,0.984618668562131,1.01059933079127,0.993512488992942,0.992223882490189,1.01793527866734,1.03143885262528,1.04922662900444,1.07543525178509,1.07435323039428,1.04203961179982,0.996050774593824,0.987018046406628,0.959374454832528,0.973075941754465,1.02284516781613,1.07000739339914,1.08963628406,1.06929033496696,1.09394544679732,1.08268885607347
"meyrink_4",1.01135935317028,1.05372734300683,1.01169840173463,0.982989428201702,1.00378141569446,1.06865656698991,1.00945441361798,1.05329466866427,0.97719742906531,1.04686540197661,1.04024080161981,1.0603436209401,1.0620074741158,1.01942727545793,1.05702326729125,1.00200387084289,1.01217235311581,1.01093423236276,0.983393694187099,1.02743391357511,0.963564092640493,0.977016998852985,0.972169617863404,0.956935405461692,0.991072103017788,0.808858576204565,0.795915777183071,0.806049794768303,0,0.781665736808275,1.01149837853549,0.999304428368776,1.03897330622631,1.04273891969943,1.03096089244962,0.982695629217819,1.00920978611971,1.00737718560701,1.00946463717445,0.997974205055017,1.00806474701906,1.09457284039926,1.07029976099529,1.07469636120158,1.07413684254625,0.998204017975013,0.983271398862171,0.992328574750648,0.979249000081333,1.01484181171456,1.07042446555544,1.06390783170735,1.0488748282177,1.07005810196603,1.0354858989719
"meyrink_5",0.990418865911326,1.0551763120658,0.956722147744429,0.971386993959918,1.03262803179548,1.07227077394635,1.02888744031723,1.09421023195332,1.0352505776226,1.0476579431437,1.02746510748053,1.02605394565166,1.01173550219297,1.00336573424101,1.02624744292187,1.00041110305314,1.0415292202315,1.03546645271712,1.01169947120262,1.01428906348434,0.99236176949518,1.00916469580536,0.97829795212904,0.933990767650775,0.988719538922533,0.807057228758576,0.804533386880171,0.7895908110022,0.781665736808275,0,0.956703820729137,1.00733035174728,1.03851683472023,1.04591997567078,1.00749432878101,0.966335735708531,1.01222591329507,0.98438533751927,0.983647401841404,0.968224063683736,1.01393851562154,1.08923228026771,1.06544257608858,1.08236568198068,1.05393811829248,0.973673766436535,1.00589124318294,0.975876378293281,0.961623914416351,1.00121253100274,1.06724080256342,1.05030713878748,1.07989277291823,1.07979067669557,1.06063871910107
"musil_1",0.970601675049109,0.93251475426255,0.894757255306445,0.942674209118088,0.967365184282451,1.02168250566115,0.998451863324069,1.03049214441352,0.998505142196264,1.00312331185467,0.972751894537763,0.997204948288487,1.03396115744312,1.01044567093863,1.00260962469316,1.03078366400792,1.01559990655739,1.04185446347986,1.04116145323291,1.02770888042273,0.975953490587992,0.965903160919059,0.990039421807627,0.927337475728896,0.934784105903495,0.986422561667517,0.999688296269208,0.982177843557092,1.01149837853549,0.956703820729137,0,0.745279141187279,0.762304509627522,0.752201079894117,0.751142173698091,0.988336466703957,0.981558033439759,0.974396750571452,0.939413935978583,0.94895571955479,0.98344734409966,1.01485976605419,1.04003493399477,1.03784685017616,1.00015608928333,1.02752868457879,1.03454228631826,1.03988418286947,0.979025393019059,1.00401709151986,1.02936218659909,1.01504242590786,1.07179958380007,1.04028271196555,1.02959699001946
"musil_2",0.966526652427723,0.959785320957821,0.93842604700749,0.958328715576279,0.900706777675067,1.00742000666269,0.972072522803404,1.00300676661309,0.997509112349476,0.989560221489761,1.01804470728291,1.0045814605214,1.00439385718481,1.00381565144685,1.02726892656937,1.02365167735244,1.00628495197994,0.98157076986903,1.00833783692239,1.0002178811492,0.931053665777967,0.971700315571295,0.954290217007674,0.919227674656331,0.942866232762792,0.997232806047592,0.977983925801394,0.997452704981909,0.999304428368776,1.00733035174728,0.745279141187279,0,0.729819183779193,0.765570380574919,0.717191521641862,0.962304153210788,0.992530142691267,0.946928245844871,0.987011556262646,0.976781963814748,0.975183552842836,1.03436558841902,1.02457771764525,1.03685132165232,1.00141460630864,1.01832575772482,1.00964376103549,1.01028681038132,1.00855588430435,1.01768429001746,0.992631958210407,0.990473911055487,1.05724170351278,1.05037896383126,1.0215583277833
"musil_3",1.00559914931745,0.979762265954172,0.943589090206271,0.98357267550914,0.947954659819013,1.04332179518081,0.998285175653036,1.07200495590536,1.01543211924759,1.04700377724602,1.0356430195562,1.06686397819085,1.04508597193136,1.03934384627223,1.02348106831398,1.05702876211035,1.02782530902008,1.05650983335278,1.04742289081392,1.05607720260603,0.975853109956504,0.992880167009844,0.973004771846278,0.969795005670347,0.964718494216326,1.02367133070223,1.02958226606728,1.08288114942669,1.03897330622631,1.03851683472023,0.762304509627522,0.729819183779193,0,0.77624801314314,0.757771523601133,0.96580958549757,1.0602703114788,1.01417639589955,1.00805445012371,0.975887484155661,0.982549498049731,1.08407507866756,1.07850720421093,1.06157142017139,1.0506346974565,1.06704458658415,1.06061626130365,1.02875562217646,1.03768620355248,1.04874353725881,1.01432371114948,1.08208554560792,1.09015568845425,1.10127973027653,1.08138690165838
"musil_4",1.00732215844668,0.984943323328468,0.931046598139586,0.951528082042582,0.938770897009046,1.02062756494861,1.0052097959088,1.02531059423813,0.957888271360266,1.01133956209496,1.03884877482433,1.04603479974538,1.03584927003391,1.02576005393864,1.01197085406951,1.06882691938389,1.05890265677475,1.07356776184526,1.0504035650431,1.03447227876376,0.920655626608524,0.96241590876692,0.968217746677747,0.94869236924713,0.965126391847986,1.00239488465283,1.04027436088158,1.0592748974089,1.04273891969943,1.04591997567078,0.752201079894117,0.765570380574919,0.77624801314314,0,0.761891892221589,0.987742495043824,1.02156863085264,1.0203925195771,0.998463523240078,0.999480531357,1.001376046854,1.03553465629951,1.07015307184397,1.07748622851965,1.02410506745666,1.09141586164656,1.05048416704624,1.07213747488854,1.04927337540834,1.04109726314518,1.0087321178556,1.01504619394967,1.05690140817895,1.05660981529565,1.05254405987319
